LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,AT,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
531202,ERIE,BRANT,LOTUS POINT RD,OLD LAKE SHORE RD,RT 5 ERIE RD,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,440,,,"(42.59468041, -79.1049169)"
531111,ERIE,BUFFALO,GEORGIA ST,NIAGARA ST,W CHIPPEWA ST,BETWEEN,,1-WAY,01/01/1983 12:00:00 AM,13100,,,"(42.890939, -78.880486)"
530387,ERIE,BRANT,BRANT NORTH COLLINS RD,RT 20 SOUTHWESTERN BLVD,VERSAILLES RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,1223,1072,150,"(42.588351, -79.011762)"
533276,ERIE,HAMBURG,NY 179 MILESTRIP EXPWY  / JEFFREY BLVD & MARTIN AVE,,,,NY 179 EB (OFF) TO JEFFREY BLVD,RAMP,01/01/2009 12:00:00 AM,765,,,"(42.78903529, -78.8323921)"
535453,ERIE,CLARENCE,LAUREL PARK LN,TRANSIT RD,LAUREL PARK LN,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,2317,,,"(43.007205, -78.696436)"
544105,NIAGARA,NIAGARA,LOCKPORT RD,HASELY DR,PACKARD RD,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,3900,,,"(43.12097896, -78.96604121)"
533192,ERIE,CHEEKTOWAGA,NY 33 @ HARLEM RD,,,,NY 240 HARLEM RD TO NY 33 WB (ON),RAMP,01/01/2010 12:00:00 AM,4780,,,"(42.93325, -78.785307)"
534536,ERIE,BUFFALO,LINWOOD AVE,W UTICA ST,W FERRY ST,BETWEEN,,1-WAY,01/01/1982 12:00:00 AM,6800,,,"(42.91339347, -78.8674593)"
534523,ERIE,HAMBURG,LAKE VIEW RD,N CREEK EXT,OLD LAKEVIEW RD,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,5000,,,"(42.714543, -78.86608601)"
530004,ERIE,AMHERST,SHERIDAN DR,RT 240 HARLEM RD,I-290 YOUNGMANN EXPWY,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,31400,,,"(42.978591, -78.783702)"
544036,NIAGARA,NIAGARA FALLS,CAYUGA DR,RT 265 N MILITARY RD,TUSCARORA RD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,2400,,,"(43.08908826, -78.9628762)"
536435,ERIE,BUFFALO,LOUISIANA ST,I-190 RAMP,SENECA ST,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,3500,,,"(42.877517, -78.862632)"
534401,ERIE,CLARENCE,GREINER RD,RT 78 TRANSIT RD,HARRIS HILL RD,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,7400,,,"(42.98930632, -78.69070172)"
534822,ERIE,AMHERST,SWEET HOME RD,COMMERCE DR,N FRENCH RD,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,27500,,,"(43.03165288, -78.79940385)"
544247,NIAGARA,LOCKPORT,UPPER MTN RD,RT 270 CAMBRIA-LOCKPORT TOWN LINE RD,SUNSET DR,BETWEEN,,2-WAY,01/01/1988 12:00:00 AM,3600,,,"(43.172742, -78.753811)"
544187,NIAGARA,NIAGARA FALLS,PIERCE AVE,24TH ST,RT 61 HYDE PARK BLVD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,1900,,,"(43.10163698, -79.0281719)"
540062,NIAGARA,NIAGARA FALLS,CLEVELAND AVE,11TH ST,RT 182 LOCKPORT ST,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,1300,,,"(43.10676385, -79.04732019)"
541106,NIAGARA,NORTH TONAWANDA,NASH RD,MEADOW DR,RUIE RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,14400,,,"(43.05933867, -78.86577487)"
530449,ERIE,BUFFALO,CLINTON ST,FILLMORE AV,RT 62 BAILEY AV,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,12500,,,"(42.875878, -78.829951)"
531206,ERIE,AMHERST,SMITH RD,RT 263 MILLERSPORT HWY,NEW RD,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,2400,,,"(43.05344199, -78.7259493)"
534303,ERIE,TONAWANDA,ENGLEWOOD,PARKER AV,KENMORE AV,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,7125,6967,157,"(42.95972915, -78.83496434)"
534830,ERIE,BUFFALO,TIFFT ST,HOPKINS ST,RT 62 SOUTH PARK AV,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,5700,,,"(42.846977, -78.828878)"
544228,NIAGARA,NORTH TONAWANDA,OLD FALLS BLVD,ROBINSON ST,LOUISA ST,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,5074,5018,55,"(43.04391743, -78.83105636)"
540604,NIAGARA,NIAGARA FALLS,RAINBOW BLVD,J B DALY BLVD,4TH ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,8566,,,"(43.08369447, -79.05390367)"
534645,ERIE,BUFFALO,NORTH ST,LINWOOD AV,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,6800,,,"(42.90224, -78.869991)"
534619,ERIE,AMHERST,N FOREST RD,MAPLE RD,HEIM RD,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,12700,,,"(43.005452, -78.763264)"
540111,NIAGARA,NIAGARA FALLS,RAINBOW BRIDGE,USA,CANADA,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,8909,8909,0,"(43.09041057, -79.06823839)"
530249,ERIE,BRANT,S WESTERN BLVD,END OLAP RT 5,RT 438 FLAT RD,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,5700,,,"(42.569705, -79.102032)"
530142,ERIE,ALDEN,GENESEE ST,RANSOM RD,WALDEN AVE,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,3400,,,"(42.9454521, -78.5680604)"
540059,NIAGARA,ROYALTON,LEWISTON RD,NIAGARA CO LN,GRISWOLD ST,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,1900,,,"(43.12907579, -78.48286808)"
540109,NIAGARA,ROYALTON,ROCHESTER RD,RT 77 CHESTNUT RIDGE RD,GASPORT RD,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,7150,,,"(43.19435251, -78.58389884)"
530068,ERIE,HAMBURG,MILESTRIP RD,RT 62 SOUTH PARK AV,I-90 NYS THRUWAY,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,28791,,,"(42.78931283, -78.8214621)"
534589,ERIE,BUFFALO,MICHIGAN AVE,OHIO ST,SOUTH PARK AV,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,5500,,,"(42.87258318, -78.87191176)"
534823,ERIE,AMHERST,SWEET HOME RD,N FRENCH RD,TONAWANDA CREEK RD,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,8800,,,"(43.038965, -78.799613)"
540022,NIAGARA,NEWFANE,LKPT OLCOTT RD,EWINGS RD,DRAKE SETTLEMENT RD,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,3350,,,"(43.29815494, -78.71184424)"
534209,ERIE,BUFFALO,DELAVAN AVE (EAST),NORFOLK AV,OLYMPIC AV,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,8800,,,"(42.922631, -78.818168)"
530548,ERIE,BUFFALO,NIAGARA THRUWAY,HAMBURG/LOUISANA STS (N5),ELM/OAK STS (N6),BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,80900,,,"(42.876562, -78.868768)"
536441,ERIE,WEST SENECA,RIDGE RD,SLADE RD,RT 240 ORCHARD PARK RD,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,15800,,,"(42.82899595, -78.78098756)"
534560,ERIE,ELMA,MAPLE ST,WEST BLOOD RD,RT 400 EXPWY,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,8200,,,"(42.79407016, -78.62158656)"
530984,ERIE,BUFFALO,BROADWAY,FILLMORE AV,RT 62 BAILEY AV,BETWEEN,,2-WAY,01/01/1985 12:00:00 AM,17800,,,"(42.895428, -78.825274)"
534291,ERIE,BUFFALO,ELMWOOD AVE,NORTH ST,SUMMER ST,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,12600,,,"(42.90341152, -78.87713134)"
544224,NIAGARA,NORTH TONAWANDA,SWEENEY ST,OLIVER ST,PAYNE AV,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,5700,,,"(43.02334518, -78.87124121)"
537025,ERIE,COLLINS,E MAIN ST,MECHANIC ST,PERRY ST,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,1075,,,"(42.465717, -78.931152)"
540345,NIAGARA,CAMBRIA,RIDGE RD,RT429 CAMBRIA-LEWISTON TOWN LINE RD,RT 425 CAMBRIA-WILSON RD,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,3000,,,"(43.20263221, -78.85844439)"
530190,ERIE,HAMBURG,SOUTH PARK AVE,N VILL LN,RT 20 SOUTHWESTERN BLVD,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,17200,,,"(42.730795, -78.825558)"
530439,ERIE,AMHERST,SHERIDAN DR,YOUNGS RD,RT 78 TRANSIT RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,19900,,,"(42.97793361, -78.70974273)"
534491,ERIE,"TONAWANDA, BUFFALO",KENMORE AVE,STARIN AV,PARKER BLVD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,18000,,,"(42.95846796, -78.84209633)"
540476,NIAGARA,NIAGARA FALLS,BUFFALO AVE,I-190,RT 61 HYDE PARK BLVD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,5320,,,"(43.07876649, -79.00660694)"
544102,NIAGARA,NIAGARA FALLS,LOCKPORT RD,NORMAN ST,MAYLE CT,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,4600,,,"(43.11821452, -79.01093066)"
544256,NIAGARA,LOCKPORT,WASHBURN ST,LOCUST ST,HIGH ST,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,5100,,,"(43.161628, -78.685793)"
536482,ERIE,WEST SENECA,LANGNER RD,FISHER RD,RIDGE RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,8422,,,"(42.82661965, -78.78381729)"
530470,ERIE,TONAWANDA,DELAWARE AVE,BRIGHTON RD,I-290 YOUNGMANN EXPWY,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,24800,,,"(42.99269065, -78.87410313)"
530389,ERIE,NORTH COLLINS,THIEL-LANGFORD RD,RT 62 GOWANDA STATE RD,RT 75 SISSON HWY,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,580,,,"(42.58753, -78.886321)"
534430,ERIE,BUFFALO,HERTEL AVE,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,17075,,,"(42.947735, -78.873481)"
544018,NIAGARA,NIAGARA FALLS,77TH ST,RT 384 BUFFALO AV,FRONTIER AV,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,4110,3951,158,"(43.078383, -78.975952)"
530030,ERIE,NEWSTEAD,MAIN ST,CLARENCE/NEWSTEAD TN LN,RT 93 BUELL RD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,6750,,,"(42.9956334, -78.53920519)"
536221,ERIE,LANCASTER,WESTWOOD RD,PAVEMENT RD,SCHWARTZ RD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,1400,,,"(42.910639, -78.609586)"
534763,ERIE,WEST SENECA,SENECA CREEK RD,LEIN RD,BORDEN RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,6700,,,"(42.85134596, -78.70928407)"
530262,ERIE,BOSTON,BOSTON STATE RD,RT 277 HERMAN HILL RD,RT 219,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,10400,,,"(42.689794, -78.781511)"
530006,ERIE,AMHERST,MAIN ST,RT 240 HARLEM RD,I-290 YOUNGMANN EXP,BETWEEN,,2-WAY,01/01/1984 12:00:00 AM,20800,,,"(42.96109436, -78.7766397)"
540049,NIAGARA,LEWISTON,LEWISTON RD,NIAGARA FALLS N CITY LN,RT 61 HYDE PARK BLVD,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,3000,,,"(43.13445872, -79.04358923)"
534066,ERIE,"LACKAWANNA,ORCHARD PARK",BERG RD,ABBOTT,LACKAWANNA CITY LN,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,3200,,,"(42.80433547, -78.79555732)"
534398,ERIE,BUFFALO,GRANT ST,FOREST AV,LETCHWORTH ST,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,12100,,,"(42.92917, -78.889217)"
536477,ERIE,LACKAWANNA,ABBOTT RD,MARTIN RD,RIDGE RD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,9400,,,"(42.82342685, -78.80277783)"
533454,ERIE,AMHERST,I-290 @ SHERIDAN DR / HARLEM RD,,,,NY 324 SHERIDAN DR WB TO MERGE I-290 WB (ON),RAMP,01/01/2014 12:00:00 AM,6677,,,"(42.97863612, -78.78141135)"
533214,ERIE,ORCHARD PARK,US 219 @ BIG TREE RD,,,,US 219 SB (OFF) TO US 20A BIG TREE RD,RAMP,01/01/2009 12:00:00 AM,5365,,,"(42.76156262, -78.76611471)"
543029,NIAGARA,LEWISTON,I-190 @ LEWISTON,,,,I-190 SB (OFF) TO UPPER MOUNTAIN RD WB,RAMP,01/01/2010 12:00:00 AM,1025,,,"(43.15099, -79.033256)"
530245,ERIE,ORCHARD PARK,SOUTHERN EXPWY,ARMOR DUELLS RD,RT 20A  BIG TREE RD,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,24200,,,"(42.754599, -78.76239181)"
544005,NIAGARA,NIAGARA FALLS,11TH ST,MICHIGAN AV,CLEVELAND AV,BETWEEN,,2-WAY,01/01/1987 12:00:00 AM,5780,,,"(43.105967, -79.048951)"
540040,NIAGARA,NIAGARA FALLS,COLLEGE AVE,RT 104 LEWISTON RD,MCKOON AVE,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,2600,,,"(43.12237484, -79.05302256)"
534213,ERIE,BUFFALO,DELAVAN AVE (WEST),RT 266 NIAGARA ST,GRANT ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,1807,1719,87,"(42.92196, -78.89432)"
542000,NIAGARA,NIAGARA FALLS,10TH ST,BUFFALO AVE,NIAGARA ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,518,,,"(43.08502362, -79.04987633)"
534849,ERIE,BUFFALO,UTICA ST (WEST),MASSACHUSETTS AV,RICHMOND AV,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,2100,,,"(42.91132, -78.88457)"
534490,ERIE,"TONAWANDA, BUFFALO",KENMORE AVE,RT 384 DELAWARE AV,COLVIN BLVD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,14400,,,"(42.95868781, -78.86468321)"
534963,ERIE,WEST SENECA,LEYDECKER,RT 20 SOUTHWESTERN BLVD,EAST WEST RD,BETWEEN,,2-WAY,01/01/1994 12:00:00 AM,3050,,,"(42.8164092, -78.70677352)"
540283,NIAGARA,CAMBRIA/LOCKPORT,LOCKPORT JUNCTION RD,END OLAP RT 104 STONE RD,CR5 UPPER MOUNTAIN RD,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,4000,,,"(43.173332, -78.754567)"
533223,ERIE,AMHERST,NY 263 MILLERSPORT HWY / CR 192 MAPLE RD,,,,MAPLE RD TO NY 263 NB (ON),RAMP,01/01/2009 12:00:00 AM,1265,,,"(42.99232182, -78.7873739)"
537103,ERIE,HAMBURG,SOWLES RD,RT 62 SOUTH PARK AV,BAYVIEW RD/MCKINLEY PKWY,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,3300,,,"(42.75145566, -78.81732345)"
547003,NIAGARA,NORTH TONAWANDA,WALCK RD,NASH RD,ZIMMERMAN ST,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,7400,,,"(43.04547188, -78.85963798)"
530442,ERIE,HAMBURG,CAMP RD,LEGION DR,I-90,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,15100,,,"(42.735571, -78.84068)"
534221,ERIE,TONAWANDA,DELAWARE RD,RT 324 SHERIDAN DR,BRIGHTON RD,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,10100,,,"(42.98704607, -78.87163281)"
534646,ERIE,BUFFALO,NORTH ST,RT 5 MAIN ST,ELLICOTT ST,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,4000,,,"(42.9021973, -78.86750221)"
536345,ERIE,AMHERST,E ROBINSON RD,US 62 NF BLVD,NORTH FRENCH RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,19000,,,"(43.03611714, -78.81651878)"
534708,ERIE,BUFFALO,PORTER AVE,RT 266 NIAGARA ST,RICHMOND AV,BETWEEN,,2-WAY,01/01/1987 12:00:00 AM,9800,,,"(42.90272094, -78.88595)"
530343,ERIE,HAMBURG,NYS THRUWAY,RT 75 CAMP RD (M57),RT 179 MILESTRIP RD (M56),BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,25600,,,"(42.75750585, -78.82763386)"
539371,ERIE,AMHERST,BAILEY AVE,LONGMEADOW RD,EGGERT RD,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,10293,10108,184,"(42.97491593, -78.81376952)"
534320,ERIE,BUFFALO,FERRY ST (WEST),GRANT ST,RICHMOND AV,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,5835,5553,281,"(42.91537356, -78.88652444)"
530014,ERIE,BUFFALO,PEACE BRIDGE,USA,CANADA,BRIDGE,,2-WAY,01/01/1986 12:00:00 AM,18282,16169,2113,"(42.90685558, -78.90508533)"
534601,ERIE,BUFFALO,MICHIGAN AVE,BEST ST,E UTICA ST,BETWEEN,,2-WAY,01/01/1985 12:00:00 AM,5500,,,"(42.90786146, -78.86249185)"
534868,ERIE,BUFFALO,WALDEN AVE,RT 62 BAILEY AV,ST MARYS RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,10309,9266,1042,"(42.90564, -78.80854)"
534502,ERIE,AMHERST,KLEIN RD,YOUNGS RD,PARADISE RD,BETWEEN,,2-WAY,01/01/1994 12:00:00 AM,10600,,,"(43.000018, -78.715996)"
545106,NIAGARA,NORTH TONAWANDA,GRANT ST,CHRISTIANA ST,DEAD END,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,527,,,"(43.027423, -78.871507)"
532005,ERIE,GRAND ISLAND,BASE LINE RD,STALEY RD,ALVIN RD,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,7361,6855,505,"(43.009382, -78.96531165)"
544082,NIAGARA,NIAGARA FALLS,HIGHLAND AVE,GARDEN AV,PROFIT LN,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,6400,,,"(43.11611173, -79.04771447)"
540485,NIAGARA,NT/CAMBRIA,SHAWNEE RD,LOCKPORT RD,RT 31 SAUNDERS SETTLEMENT RD,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,4800,,,"(43.14037353, -78.83936852)"
532249,ERIE,EDEN,SHADAGEE RD,US20,BAUER RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,1750,,,"(42.69186597, -78.9307827)"
540497,NIAGARA,WHEATFIELD,WARD RD,N TONAWANDA CITY LN,RT 62 NF BLVD,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,7873,7559,313,"(43.0792406, -78.8894105)"
540008,NIAGARA,NIAGARA FALLS,HYDE PARK BLVD,RT 62 (NB) WALNUT,RT 62A PINE AV,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,8450,,,"(43.09447667, -79.02392328)"
530154,ERIE,COLLINS,BUFFALO ST,ERIE CO LN,RT 438 FOUR MILE LEVEL RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,9874,,,"(42.4660308, -78.93440723)"
540023WB,NIAGARA,NIAGARA FALLS,WALNUT AVE,PORTAGE RD,RT 104 MAIN ST,BETWEEN,,1-WAY,01/01/2008 12:00:00 AM,2900,,,"(43.09303119, -79.05267119)"
534484,ERIE,NEWSTEAD,JOHN ST,RT 93 CEDAR ST,BLOOMINGDALE RD,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,3800,,,"(43.02118227, -78.4976846)"
530472,ERIE,TONAWANDA,DELAWARE AVE,YOUNG ST,NIAGARA CO LN,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,9735,,,"(43.02143033, -78.87543887)"
534018,ERIE,BUFFALO,AMHERST ST,RT 384 DELAWARE AV,NOTTINGHAM TERRACE,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,8900,,,"(42.940488, -78.8643)"
530047,ERIE,AMHERST,HARLEM RD,RT 5 MAIN ST,RT 324 SHERIDAN DR,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,10300,,,"(42.97146291, -78.78390983)"
540078,NIAGARA,HARTLAND,COUNTY LINE RD,RT 104 RIDGE RD,HARTLAND-SOMERSET TOWNLINE RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,875,,,"(43.27821099, -78.46461296)"
530556,ERIE,BUFFALO,NIAGARA THRUWAY,ONTARIO/VULCAN (N14),BUFFALO N CITY LN,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,59000,,,"(42.954915, -78.910825)"
530346,ERIE,WEST SENECA,NYS THRUWAY,RT 400 EXPWY (M54),I-190 (M53),BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,115300,,,"(42.86564385, -78.79179955)"
530304,ERIE,BUFFALO,DELAWARE AVE,AMHERST ST,HERTEL AV,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,29850,,,"(42.945224, -78.868232)"
536020,ERIE,BUFFALO,ELMWOOD AVE,IROQUOIS DR,NOTTINGHAM TERR,BETWEEN,,2-WAY,01/01/1977 12:00:00 AM,23000,,,"(42.9345033, -78.87768388)"
544257,NIAGARA,LOCKPORT,WASHBURN ST,HIGH ST,GENESEE ST,BETWEEN,,2-WAY,01/01/1985 12:00:00 AM,7100,,,"(43.16646468, -78.68591398)"
540475,NIAGARA,NIAGARA FALLS,BUFFALO AVE,77TH ST,I-190,BETWEEN,,2-WAY,01/01/1974 12:00:00 AM,12900,,,"(43.07421527, -78.98337901)"
530382,ERIE,EAST AURORA,QUAKER RD,JEWETT-HOLMWOOD RD,BUFFALO RD,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,5500,,,"(42.763709, -78.634667)"
536096,ERIE,CHEEKTOWAGA,TOWERS BLVD,FRENCH RD,LEHAVRE DR,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,5226,4961,264,"(42.86978395, -78.73111188)"
530578,ERIE,GRAND ISLAND,N GRAND ISLAND BRG,LONG RD (N20),NIAGARA CO LN (LASALLE EXPWY),BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,37800,,,"(43.056534, -78.990498)"
536005,ERIE,BUFFALO,BEST ST,WOHLERS AV,FILLMORE AV,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,6700,,,"(42.903753, -78.847845)"
534296,ERIE,BUFFALO,ELMWOOD AVE,FOREST AV,IROQUOIS DR,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,18300,,,"(42.9309292, -78.8769865)"
536353,ERIE,TONAWANDA,ENSMINGER,TWO MILE CREEK RD,E PARK DR,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,2100,,,"(42.98771317, -78.90296102)"
536436,ERIE,LANCASTER,RANSOM RD,RT 20 BROADWAY,WALDEN AV,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,2500,,,"(42.90722493, -78.59299421)"
540055,NIAGARA,WHEATFIELD,NIA FALLS BLVD,N TONAWANDA CITY LN,NASH RD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,19800,,,"(43.07308672, -78.85809302)"
540910,NIAGARA,PORTER,ROBT MOSES PKWY,RT 93 YOUNGSTOWN-LOCKPORT RD,FORT NIAGARA ST PARK,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,1600,,,"(43.25854179, -79.03215766)"
534605,ERIE,ELMA,MILESTRIP RD,RT 187 TRANSIT RD,WILLARDSHIRE RD,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,1300,,,"(42.78957462, -78.69405985)"
534586,ERIE,"WEST SENECA, ORCHARD PARK",MICHAEL RD,RT 240 ORCHARD PARK RD,RT 277 UNION RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,4512,4378,133,"(42.80391434, -78.75323206)"
530200,ERIE,ORCHARD PARK,ELLICOTT RD,POWERS RD,START OLAP RT 277 S BUFFALO ST,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,7000,,,"(42.74258708, -78.73987868)"
534090,ERIE,BOSTON,BOSTON STATE RD,W TILLEN RD,PATCHIN RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,3100,,,"(42.64238805, -78.7396574)"
534150,ERIE,BUFFALO,CAZENOVIA ST,N LEGION DR,RT 16 SENECA ST,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,8600,,,"(42.85228589, -78.80797863)"
530175,ERIE,ORCHARD PARK,CHESTNUT RIDGE,POWERS RD,RT 240 ELLICOTT RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,7079,,,"(42.74205227, -78.74807417)"
530329,ERIE,AMHERST,MILLERSPORT HWY,N FOREST RD,SYLVAN PKWY,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,15500,,,"(43.01015476, -78.772147)"
540576,NIAGARA,NIAGARA FALLS,NIA FALLS BLVD,77TH ST,I-190,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,25550,,,"(43.08855742, -78.9839235)"
534335,ERIE,BUFFALO,FILLMORE AVE,E FERRY ST,E DELAVAN AV,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,8200,,,"(42.916855, -78.839153)"
546090,NIAGARA,LOCKPORT,WICKS RD,NY78,SLAYTON SETTLEMENT RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,650,,,"(43.2124, -78.663427)"
534208,ERIE,BUFFALO,DELAVAN AVE (EAST),GRIDER ST,NORFOLK AV,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,9350,,,"(42.92250764, -78.82495165)"
535261,ERIE,AURORA,PERRY ST,CENTER ST,S WILLOW ST,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,133,,,"(42.763197, -78.625438)"
540307,NIAGARA,"ROYALTON, LOCKPORT",CHESTNUT RIDGE RD,GASPORT RD,RT 31 ROCHESTER RD,BETWEEN,,2-WAY,01/01/1999 12:00:00 AM,2500,,,"(43.17462395, -78.60974997)"
534040,ERIE,LANCASTER,AURORA ST,WILLIAM ST,LANCASTER VILL LN,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,8100,,,"(42.88288655, -78.67675155)"
544098,NIAGARA,NORTH TONAWANDA,LOCKPORT AVE,SWEENEY ST/OLD FALLS BLVD,SAWYER CREEK BRIDGE,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,1810,1776,33,"(43.05106209, -78.83147344)"
534239,ERIE,BUFFALO,E AMHERST ST,RT 5 MAIN ST,MANHATTEN AV,BETWEEN,,2-WAY,01/01/1984 12:00:00 AM,7200,,,"(42.94019762, -78.83374336)"
530376,ERIE,ORCHARD PARK,ORCHARD PK RD,RT 20 SOUTHWESTERN BLVD,END OLAP RT 277 UNION RD,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,22200,,,"(42.798132, -78.751631)"
